interp_domain_loss,interp_boundary_loss,interp_comb_loss,extrap_domain_loss,extrap_boundary_loss,extrap_comb_loss
0.01736123114824295,0.003021557116881013,0.02038278803229332,0.4596549868583679,0.002717293333262205,0.4623722732067108
