interp_domain_loss,interp_boundary_loss,interp_comb_loss,extrap_domain_loss,extrap_boundary_loss,extrap_comb_loss
0.0024966630153357983,0.00039410762838087976,0.0028907705564051867,7.214134216308594,0.0005303243524394929,7.214664459228516
0.00028317622491158545,0.00010474952432559803,0.00038792574196122587,3.5495569705963135,0.00012033823441015556,3.5496773719787598
0.00032673278474248946,0.00012064448674209416,0.0004473772714845836,3.470729351043701,0.00013059801131021231,3.470860004425049
0.000697906652931124,0.00036924597225151956,0.001067152596078813,2.7882702350616455,0.00040441317833028734,2.7886745929718018
0.0002304522495251149,0.0001686658797552809,0.0003991181147284806,2.664565324783325,0.00022495532175526023,2.664790391921997
0.0007164402632042766,0.00039446077425964177,0.0011109010083600879,2.8153553009033203,0.0004131055320613086,2.8157684803009033
0.0006033442914485931,0.00016330875223502517,0.0007666530436836183,4.845248222351074,0.00019855916616506875,4.845446586608887
0.0005098929395899177,0.00018218457989860326,0.0006920775049366057,5.166075706481934,0.00021455228852573782,5.166290283203125
0.00011831167648779228,0.00011431095481384546,0.00023262263857759535,4.6629509925842285,0.00020922947442159057,4.66316032409668
0.0011657505529001355,0.00018065972835756838,0.0013464102521538734,5.6234846115112305,0.00023353984579443932,5.62371826171875
0.0008001967216841877,0.0003884128818754107,0.0011886096326634288,4.56907844543457,0.0005127740441821516,4.569591045379639
0.007710020523518324,0.004939565435051918,0.01264958642423153,2.8399715423583984,0.00508924201130867,2.8450608253479004
